,backend_mode,qaoa_variant,param_initialization,depth,warm_start,vertexcover,graph_size,graph_name,time_elapsed,quantum_func_evals,ratio,quantum_solution,quantum_obj_value,classic_solution,classic_value,final_params,percent_measure_optimal
430,noisy_sampling,vanilla,gaussian,4,True,True,7,>>graph6<<Fm~]w,594.5773746967316,157,1.4,"[1, 1, 1, 1, 1, 1, 1]",7,"[1.0, 0, 0, 1.0, 1.0, 1.0, 1.0]",5.0,"[3.6713297  1.73813271 3.20645414 1.59627311 2.8669502  1.18051413
 4.84585859 1.55582158]",0.0576
431,noisy_sampling,vanilla,gaussian,4,True,True,9,>>graph6<<HkPsgZ@,466.1020474433899,130,2.0,"[1, 0, 1, 1, 1, 1, 0, 1, 0]",10,"[1.0, 1.0, 0, 1.0, 0, 1.0, 0, 1.0, 0]",5.0,"[4.29225608 1.47947156 2.95593064 1.33646587 2.96211217 1.56909265
 3.34468515 1.46720223]",0.008199999999999999
432,noisy_sampling,vanilla,gaussian,1,False,True,5,>>graph6<<Dm{,173.48051929473877,57,1.6666666666666667,"[1, 1, 1, 1, 1]",5,"[1.0, 0, 0, 1.0, 1.0]",3.0,[2.65854751 2.83214791],0.1506
433,noisy_sampling,vanilla,gaussian,1,False,True,7,>>graph6<<FkPsg,161.6552152633667,50,2.25,"[1, 0, 1, 0, 0, 1, 0]",9,"[1.0, 0, 0, 1.0, 0, 1.0, 1.0]",4.0,[4.39938959 1.47245161],0.0376
434,noisy_sampling,vanilla,gaussian,1,False,True,7,>>graph6<<Fm~]w,157.68640613555908,47,2.0,"[0, 0, 1, 1, 1, 1, 0]",10,"[1.0, 0, 0, 1.0, 1.0, 1.0, 1.0]",5.0,[4.20131165 1.5716344 ],0.043399999999999994
435,noisy_sampling,vanilla,gaussian,1,False,True,9,>>graph6<<HkPsgZ@,170.57769060134888,53,1.6,"[1, 1, 1, 1, 0, 1, 1, 1, 1]",8,"[1.0, 1.0, 0, 1.0, 0, 1.0, 0, 1.0, 0]",5.0,[2.62534342 0.30528274],0.0176
436,noisy_sampling,vanilla,gaussian,1,False,True,9,>>graph6<<Hm~]x^^,180.8228850364685,51,1.7142857142857142,"[1, 1, 1, 1, 0, 0, 1, 1, 0]",12,"[0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 1.0]",7.0,[4.40172386 1.57180115],0.018800000000000004
437,noisy_sampling,vanilla,gaussian,1,True,True,5,>>graph6<<DkO,153.91922879219055,51,1.0,"[1, 1, 0, 0, 0]",2,"[1.0, 1.0, 0, 0, 0]",2.0,[3.58663644 2.59643575],0.4224
438,noisy_sampling,vanilla,gaussian,1,True,True,5,>>graph6<<Dm{,154.8550090789795,51,1.0,"[1, 0, 0, 1, 1]",3,"[1.0, 0, 0, 1.0, 1.0]",3.0,[3.31953588 1.5561117 ],0.23199999999999998
439,noisy_sampling,vanilla,gaussian,1,True,True,7,>>graph6<<FkPsg,169.79504346847534,54,1.0,"[1, 0, 0, 1, 0, 1, 1]",4,"[1.0, 0, 0, 1.0, 0, 1.0, 1.0]",4.0,[3.6187073  2.79762965],0.26680000000000004
440,noisy_sampling,vanilla,gaussian,4,True,True,9,>>graph6<<Hm~]x^^,514.4864356517792,130,1.4285714285714286,"[0, 1, 1, 1, 1, 1, 1, 0, 0]",10,"[0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 1.0]",7.0,"[3.10427856 1.54373589 3.18680629 1.54336726 4.51047573 1.65074354
 4.67603607 1.31750923]",0.023600000000000003
441,noisy_sampling,vanilla,gaussian,1,True,True,7,>>graph6<<Fm~]w,176.57380199432373,54,1.0,"[1, 0, 0, 1, 1, 1, 1]",5,"[1.0, 0, 0, 1.0, 1.0, 1.0, 1.0]",5.0,[3.15947463 1.35542125],0.104
442,noisy_sampling,vanilla,gaussian,1,True,True,9,>>graph6<<HkPsgZ@,155.92206144332886,47,1.0,"[1, 1, 0, 1, 0, 1, 0, 1, 0]",5,"[1.0, 1.0, 0, 1.0, 0, 1.0, 0, 1.0, 0]",5.0,[3.20198744 1.55235723],0.043399999999999994
443,noisy_sampling,vanilla,gaussian,1,True,True,9,>>graph6<<Hm~]x^^,169.47534728050232,50,1.0,"[0, 1, 1, 1, 1, 1, 1, 0, 1]",7,"[0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 1.0]",7.0,[3.21530572 1.46685824],0.0444
444,noisy_sampling,vanilla,gaussian,2,False,True,5,>>graph6<<DkO,269.6775290966034,91,2.5,"[0, 0, 1, 1, 1]",5,"[1.0, 1.0, 0, 0, 0]",2.0,[3.58129833 1.81860867 4.04431753 1.70030799],0.1814
445,noisy_sampling,vanilla,gaussian,2,False,True,5,>>graph6<<Dm{,291.7238790988922,95,1.0,"[1, 1, 0, 0, 1]",3,"[1.0, 0, 0, 1.0, 1.0]",3.0,[3.60798387 3.32097096 3.52257523 1.74059562],0.23359999999999997
