param_initialization,optimizer,qaoa_variant,warm_start,errors,depth,lagrangian_multiplier,amount_shots,max_tol,error_mitigation,vertexcover,graph_size,graph_name,time_elapsed,quantum_func_evals,quantum_solution,quantum_obj_value,classic_solution,classic_value,final_params,percent_measure_optimal
gaussian,COBYLA,vanilla,False,False,6,2,5000,1e-08,True,True,9,>>graph6<<HkPsgZ@,182.46048879623413,5000,"[1, 1, 0, 0, 0, 1, 1, 1, 0]",5,"[1.0, 1.0, 0, 1.0, 0, 1.0, 0, 1.0, 0]",5.0,"[4.27574997 1.95253842 3.50856838 1.42847486 3.11993122 1.77595793
 2.85037914 2.44553358 3.08992937 0.97695016 4.41157812 2.48721882]",0.1434
gaussian,COBYLA,vanilla,False,False,8,2,5000,1e-08,True,True,5,>>graph6<<DkO,58.66396188735962,5000,"[1, 1, 0, 0, 0]",2,"[1.0, 1.0, 0, 0, 0]",2.0,"[3.93114356 1.49656869 2.71325345 1.56781189 3.28853553 1.35256233
 3.19724724 1.35160185 3.68420368 1.92496092 2.967646   2.74857596
 2.85922951 1.38384732 2.800242   2.61322769]",0.7109
gaussian,COBYLA,vanilla,False,False,8,2,5000,1e-08,True,True,5,>>graph6<<Dm{,89.33725547790527,5000,"[1, 0, 0, 1, 1]",3,"[1.0, 0, 0, 1.0, 1.0]",3.0,"[3.43697101 1.54617944 3.13692011 2.96222021 3.12446387 1.60633816
 3.19051361 2.30714114 2.99222647 1.87448694 3.28453613 1.53817747
 4.59318786 2.35853299 3.09273846 2.18104222]",0.6708000000000001
gaussian,COBYLA,vanilla,False,False,8,2,5000,1e-08,True,True,7,>>graph6<<FkPsg,163.76948833465576,5000,"[1, 0, 1, 1, 1, 0, 1]",5,"[1.0, 0, 0, 1.0, 0, 1.0, 1.0]",4.0,"[4.22099765 2.87974995 4.5272002  1.73761626 3.39103092 1.17053164
 4.24807462 1.54269946 2.85411485 2.24788749 2.88163481 1.49399537
 3.32689085 1.43184216 3.12955314 1.5561416 ]",0.1543
gaussian,COBYLA,vanilla,False,False,10,2,5000,1e-08,True,True,5,>>graph6<<DkO,74.68280720710754,5000,"[1, 0, 0, 1, 0]",2,"[1.0, 1.0, 0, 0, 0]",2.0,"[4.75606799 1.69495844 3.2661405  1.53222177 3.91635281 1.43212457
 3.37038379 1.40977561 2.89074003 1.86670386 2.53065209 1.68310708
 3.4094052  1.52690795 3.43983487 1.84496185 2.84070525 0.95301385
 3.15823208 1.96710046]",0.9702
gaussian,COBYLA,vanilla,False,False,10,2,5000,1e-08,True,True,9,>>graph6<<Hm~]x^^,406.5529179573059,5000,"[1, 1, 1, 1, 1, 1, 1, 0, 1]",8,"[0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 1.0]",7.0,"[3.41486794 3.11418717 3.95294064 1.869878   3.17264997 1.66080734
 3.10098974 1.38632462 2.98987937 1.50705085 3.18202338 2.5752648
 3.86708773 2.97004151 3.21800413 1.5611925  2.72460464 1.49050621
 3.21607233 2.60299739]",0.4757
gaussian,COBYLA,vanilla,False,False,6,2,5000,1e-08,True,True,9,>>graph6<<Hm~]x^^,253.80193948745728,5000,"[1, 1, 0, 0, 1, 1, 1, 1, 1]",7,"[0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 1.0]",7.0,"[3.99441745 1.29111232 3.77167926 1.65603393 3.95728473 1.58896149
 2.924486   1.35689917 2.95886619 2.90774496 3.3522853  1.62355992]",0.3093
gaussian,COBYLA,vanilla,False,False,10,2,5000,1e-08,True,True,5,>>graph6<<Dm{,103.4041359424591,5000,"[1, 1, 0, 0, 1]",3,"[1.0, 0, 0, 1.0, 1.0]",3.0,"[4.61208165 1.75089307 3.32691809 1.44707401 3.13981964 1.54491764
 3.15767103 2.93243176 2.27826488 1.41585066 3.30122997 1.85118021
 3.14871105 1.65798017 3.43976858 1.74767795 2.81736784 1.17858816
 2.88964585 1.49901072]",0.8362
gaussian,COBYLA,vanilla,False,False,2,2,5000,1e-08,True,True,5,>>graph6<<DkO,1.4354517459869385,385,"[1, 1, 0, 0, 0]",2,"[1.0, 1.0, 0, 0, 0]",2.0,[3.58583907 0.25620552 3.63911869 1.86856671],0.4628
gaussian,COBYLA,vanilla,False,False,2,2,5000,1e-08,True,True,5,>>graph6<<Dm{,0.8415787220001221,156,"[1, 1, 1, 1, 0]",4,"[1.0, 0, 0, 1.0, 1.0]",3.0,[4.24135244 1.39111661 2.89245847 2.39135431],0.1614
gaussian,COBYLA,vanilla,False,False,2,2,5000,1e-08,True,True,7,>>graph6<<FkPsg,10.676776885986328,1059,"[1, 0, 1, 1, 0, 1, 1]",5,"[1.0, 0, 0, 1.0, 0, 1.0, 1.0]",4.0,[4.26553034 1.68549502 2.80111001 1.29745513],0.1772
gaussian,COBYLA,vanilla,False,False,2,2,5000,1e-08,True,True,7,>>graph6<<Fm~]w,3.4801716804504395,272,"[1, 1, 1, 1, 1, 1, 1]",7,"[1.0, 0, 0, 1.0, 1.0, 1.0, 1.0]",5.0,[4.0194726  1.29974256 2.83766849 1.21897525],0.2351999999999999
gaussian,COBYLA,vanilla,False,False,2,2,5000,1e-08,True,True,9,>>graph6<<HkPsgZ@,9.870246887207031,683,"[1, 1, 0, 1, 0, 1, 0, 1, 0]",5,"[1.0, 1.0, 0, 1.0, 0, 1.0, 0, 1.0, 0]",5.0,[2.73836762 3.35145712 2.85599263 0.92867699],0.0859
gaussian,COBYLA,vanilla,False,False,2,2,5000,1e-08,True,True,9,>>graph6<<Hm~]x^^,11.290730237960815,579,"[1, 1, 0, 1, 1, 1, 1, 1, 1]",8,"[0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 1.0]",7.0,[4.15107911 1.67395766 2.94672733 1.48634934],0.2325
gaussian,COBYLA,vanilla,False,False,4,2,5000,1e-08,True,True,5,>>graph6<<DkO,14.607892036437988,2420,"[1, 1, 0, 0, 0]",2,"[1.0, 1.0, 0, 0, 0]",2.0,"[3.51260506 1.11821839 2.80573201 2.08344608 3.61229916 2.22924063
 3.60585727 2.59080666]",0.5283
gaussian,COBYLA,vanilla,False,False,8,2,5000,1e-08,True,True,7,>>graph6<<Fm~]w,216.5791311264038,5000,"[1, 1, 0, 1, 1, 0, 1]",5,"[1.0, 0, 0, 1.0, 1.0, 1.0, 1.0]",5.0,"[3.18173865 2.65346456 3.0450683  1.7708801  3.24213571 1.36306099
 4.13563814 1.2223784  3.81575786 2.6641698  2.13578199 1.72122279
 4.3407129  2.08076037 3.17081161 3.08246267]",0.5754999999999999
gaussian,COBYLA,vanilla,False,False,8,2,5000,1e-08,True,True,9,>>graph6<<HkPsgZ@,240.0989499092102,5000,"[1, 1, 0, 1, 0, 1, 0, 1, 0]",5,"[1.0, 1.0, 0, 1.0, 0, 1.0, 0, 1.0, 0]",5.0,"[4.21548834 2.88393244 2.9215813  1.69676961 3.23445643 1.78740771
 4.57391917 3.08592337 2.87367929 2.5285125  3.02239095 1.23243734
 4.59132739 0.81832944 4.08648962 1.25963333]",0.105
gaussian,COBYLA,vanilla,False,False,8,2,5000,1e-08,True,True,9,>>graph6<<Hm~]x^^,331.02776312828064,5000,"[1, 0, 0, 1, 1, 1, 1, 1, 1]",7,"[0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 1.0]",7.0,"[3.14854959 2.47759629 3.45714615 2.83158338 2.71606676 1.73562514
 3.43040856 1.52975739 3.85767513 2.5428174  3.41782053 0.99285349
 3.10603532 1.11958986 3.13259912 1.6525292 ]",0.6546000000000001
gaussian,COBYLA,vanilla,False,False,10,2,5000,1e-08,True,True,7,>>graph6<<FkPsg,203.5605068206787,5000,"[1, 1, 0, 1, 0, 1, 0]",4,"[1.0, 0, 0, 1.0, 0, 1.0, 1.0]",4.0,"[3.29569123 1.59021507 3.15280688 1.09303956 2.92864137 1.7632926
 3.31337397 1.17384988 3.38648147 1.74276753 2.98615521 1.2952346
 3.59308662 1.45391333 3.73056561 1.33812802 3.12161602 1.63560691
 3.46881055 1.6961867 ]",0.4183
gaussian,COBYLA,vanilla,False,False,4,2,5000,1e-08,True,True,5,>>graph6<<Dm{,46.21950435638428,5000,"[1, 0, 0, 1, 1]",3,"[1.0, 0, 0, 1.0, 1.0]",3.0,"[3.54886484 0.91141228 2.29714753 1.4568254  3.46588735 1.96489273
 3.2231743  1.44277688]",0.3447
gaussian,COBYLA,vanilla,False,False,4,2,5000,1e-08,True,True,7,>>graph6<<FkPsg,69.95650458335876,4033,"[1, 1, 0, 0, 0, 1, 1]",4,"[1.0, 0, 0, 1.0, 0, 1.0, 1.0]",4.0,"[3.67017417 2.1802621  3.54884066 1.51296605 3.41458047 0.81074016
 3.01736001 1.56088087]",0.3713
gaussian,COBYLA,vanilla,False,False,4,2,5000,1e-08,True,True,7,>>graph6<<Fm~]w,114.8928997516632,5000,"[1, 1, 1, 1, 0, 1, 1]",6,"[1.0, 0, 0, 1.0, 1.0, 1.0, 1.0]",5.0,"[2.02953789 1.26657925 2.96465176 3.01998584 3.36697417 2.08592507
 3.22858807 1.82097157]",0.3618
gaussian,COBYLA,vanilla,False,False,4,2,5000,1e-08,True,True,9,>>graph6<<HkPsgZ@,62.50861167907715,2395,"[1, 0, 0, 1, 0, 1, 1, 1, 1]",6,"[1.0, 1.0, 0, 1.0, 0, 1.0, 0, 1.0, 0]",5.0,"[3.27802922 1.57828503 4.00073736 1.75637785 2.79698117 2.09240582
 4.5119549  1.53856869]",0.0015999999999999
gaussian,COBYLA,vanilla,False,False,6,2,5000,1e-08,True,True,5,>>graph6<<DkO,46.28432655334473,5000,"[1, 1, 0, 0, 0]",2,"[1.0, 1.0, 0, 0, 0]",2.0,"[3.95228888 1.92330785 2.98072168 1.59949418 2.67104851 1.82431855
 2.71647495 2.11905111 3.98389262 3.14114937 2.6123904  1.59145674]",0.7317
gaussian,COBYLA,vanilla,False,False,6,2,5000,1e-08,True,True,5,>>graph6<<Dm{,65.7079656124115,5000,"[1, 1, 1, 1, 0]",4,"[1.0, 0, 0, 1.0, 1.0]",3.0,"[4.65480374 1.20849849 3.37672721 1.48249853 3.3999117  1.76108986
 3.55991362 2.61942577 3.14627969 1.41812571 4.26188628 1.4215103 ]",0.083
gaussian,COBYLA,vanilla,False,False,10,2,5000,1e-08,True,True,7,>>graph6<<Fm~]w,265.8439862728119,5000,"[0, 1, 0, 1, 0, 1, 1]",10,"[1.0, 0, 0, 1.0, 1.0, 1.0, 1.0]",5.0,"[2.97323257 1.52253116 3.2172943  1.81074396 3.06495465 2.6278202
 3.30825203 1.43781995 2.66153589 2.03591151 2.99954947 1.88743768
 3.26828879 1.44881165 2.79949323 1.56661714 3.06725368 1.68930855
 3.29168339 2.66231669]",0.0245999999999999
gaussian,COBYLA,vanilla,False,False,10,2,5000,1e-08,True,True,9,>>graph6<<HkPsgZ@,288.60020184516907,5000,"[1, 1, 0, 1, 0, 1, 0, 1, 0]",5,"[1.0, 1.0, 0, 1.0, 0, 1.0, 0, 1.0, 0]",5.0,"[2.78275052 1.60490404 3.13328321 1.56720288 3.16590407 1.07861747
 3.3064938  1.53711759 3.11319185 1.42237629 3.51983747 1.74122014
 4.55769122 1.63430983 3.05778325 1.34120103 2.87579987 1.24141648
 3.70268395 2.7937204 ]",0.1552
gaussian,COBYLA,vanilla,False,False,4,2,5000,1e-08,True,True,9,>>graph6<<Hm~]x^^,175.85041427612305,5000,"[1, 1, 1, 1, 1, 1, 1, 0, 1]",8,"[0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 1.0]",7.0,"[3.78935327 1.52365332 3.20859296 1.95340192 3.27952154 2.58497584
 4.15355263 2.79312106]",0.2512999999999999
gaussian,COBYLA,vanilla,False,False,6,2,5000,1e-08,True,True,7,>>graph6<<FkPsg,123.11402559280396,5000,"[1, 1, 0, 1, 0, 1, 0]",4,"[1.0, 0, 0, 1.0, 0, 1.0, 1.0]",4.0,"[3.10007523 2.68758789 3.83261206 1.83990117 3.32345442 3.09490132
 4.23143043 1.56882703 3.25124115 1.17861192 3.09277915 1.23019494]",0.2318
gaussian,COBYLA,vanilla,False,False,6,2,5000,1e-08,True,True,7,>>graph6<<Fm~]w,176.7384741306305,5000,"[1, 0, 0, 1, 1, 1, 1]",5,"[1.0, 0, 0, 1.0, 1.0, 1.0, 1.0]",5.0,"[2.28538335 1.78866979 3.29119147 1.54671817 3.23328204 1.43268218
 3.33963858 3.22898385 4.90275623 1.59218665 2.62632762 1.73119601]",0.4322999999999999
gaussian,COBYLA,vanilla,False,False,6,2,5000,1e-08,True,True,9,>>graph6<<HkPsgZ@,186.4480876922608,5000,"[1, 0, 0, 1, 0, 1, 1, 1, 1]",6,"[1.0, 1.0, 0, 1.0, 0, 1.0, 0, 1.0, 0]",5.0,"[4.23509104 1.6021893  3.21288597 1.74943548 3.28232284 1.35045402
 2.86974358 1.52713395 3.72867726 1.64938316 3.28909609 1.35049752]",0.0993
gaussian,COBYLA,vanilla,False,False,8,2,5000,1e-08,True,True,5,>>graph6<<DkO,53.10932207107544,5000,"[1, 1, 0, 0, 0]",2,"[1.0, 1.0, 0, 0, 0]",2.0,"[4.06940139 1.94449591 3.08303783 1.56320362 3.2456303  2.92676765
 2.96038676 1.43021387 2.6525683  0.97764552 4.12373345 1.43190822
 2.49077779 1.61133563 4.7008009  2.42954132]",0.7069
gaussian,COBYLA,vanilla,False,False,8,2,5000,1e-08,True,True,5,>>graph6<<Dm{,115.02153825759888,5000,"[1, 0, 0, 1, 1]",3,"[1.0, 0, 0, 1.0, 1.0]",3.0,"[2.60931798 2.62307711 3.72786281 1.84096685 2.96898757 1.5590687
 3.35927272 1.4474748  2.86674244 2.19003647 3.25952879 2.48036235
 3.56220779 2.4483573  2.96522444 1.66952365]",0.6326
gaussian,COBYLA,vanilla,False,False,8,2,5000,1e-08,True,True,7,>>graph6<<FkPsg,161.38828372955322,5000,"[1, 1, 0, 0, 0, 1, 1]",4,"[1.0, 0, 0, 1.0, 0, 1.0, 1.0]",4.0,"[3.11061671 1.97769395 4.78615699 1.69476566 3.2278328  2.95102533
 2.94420989 1.63537984 4.03602082 1.92351792 4.19118972 1.32726022
 3.43446899 1.01433964 3.85376823 2.2751008 ]",0.4347
gaussian,COBYLA,vanilla,False,False,10,2,5000,1e-08,True,True,5,>>graph6<<DkO,63.735902070999146,5000,"[1, 1, 0, 0, 0]",2,"[1.0, 1.0, 0, 0, 0]",2.0,"[3.68282686 2.58574761 3.79018801 2.51787849 3.63485818 2.4507152
 4.05214318 2.52411619 3.36856948 1.30221639 3.61948619 1.45024342
 3.63753293 1.26242209 3.34002391 2.03479347 2.26998306 1.76206106
 4.11654852 2.8133258 ]",0.6291
gaussian,COBYLA,vanilla,False,False,10,2,5000,1e-08,True,True,9,>>graph6<<Hm~]x^^,409.9863624572754,5000,"[1, 0, 1, 1, 1, 1, 1, 0, 1]",7,"[0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 1.0]",7.0,"[2.47091176 1.57540683 3.14490465 1.50754439 3.37407528 1.62649916
 3.05425794 1.57756165 2.65026441 1.63634738 3.25864144 1.36706924
 3.0472702  1.56340182 3.33220248 2.94320628 3.81840214 1.71645466
 4.31917809 1.52568277]",0.394
gaussian,COBYLA,vanilla,False,False,6,2,5000,1e-08,True,True,9,>>graph6<<Hm~]x^^,253.0453889369965,5000,"[1, 0, 0, 1, 1, 1, 1, 1, 1]",7,"[0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 1.0]",7.0,"[3.80402274 3.16649858 3.35074656 1.73643682 3.24232097 1.48099322
 3.28650627 2.1600882  4.41612737 2.31350825 3.7604677  2.80860969]",0.5417000000000001
gaussian,COBYLA,vanilla,False,False,8,2,5000,1e-08,True,True,7,>>graph6<<Fm~]w,216.1837956905365,5000,"[1, 0, 0, 1, 1, 1, 1]",5,"[1.0, 0, 0, 1.0, 1.0, 1.0, 1.0]",5.0,"[4.07506926 1.84798837 3.04872027 1.32779311 3.23887757 1.75958092
 3.61321865 1.34057606 3.49727643 1.31357165 3.60419368 1.25538467
 3.06364832 2.57057686 3.31473145 2.61722498]",0.5841000000000001
gaussian,COBYLA,vanilla,False,False,8,2,5000,1e-08,True,True,9,>>graph6<<HkPsgZ@,238.7124102115631,5000,"[1, 1, 0, 1, 0, 1, 0, 1, 0]",5,"[1.0, 1.0, 0, 1.0, 0, 1.0, 0, 1.0, 0]",5.0,"[2.58393748 1.71373107 3.0918516  1.71331697 3.17401743 1.51043126
 2.92766711 1.51749122 2.92865748 2.57683798 4.24234334 1.80644985
 3.89922262 1.61509193 3.22419799 2.60391323]",0.1876
gaussian,COBYLA,vanilla,False,False,10,2,5000,1e-08,True,True,5,>>graph6<<Dm{,128.94428086280823,5000,"[1, 0, 0, 1, 1]",3,"[1.0, 0, 0, 1.0, 1.0]",3.0,"[4.78110449 1.57271426 2.76378915 1.57341045 3.4924535  1.39338996
 3.27159931 1.8359427  3.66123381 1.72215718 2.88770513 2.40914724
 4.19131164 1.4491847  4.54420684 1.69076376 3.69015353 1.36547442
 2.96369653 2.99821117]",0.9716
gaussian,COBYLA,vanilla,False,False,2,2,5000,1e-08,True,True,5,>>graph6<<DkO,17.694395780563354,4760,"[0, 1, 1, 0, 1]",3,"[1.0, 1.0, 0, 0, 0]",2.0,[3.25916544 1.23087159 5.43665915 2.31028643],0.1892
gaussian,COBYLA,vanilla,False,False,2,2,5000,1e-08,True,True,5,>>graph6<<Dm{,0.9601476192474364,168,"[0, 1, 1, 1, 1]",4,"[1.0, 0, 0, 1.0, 1.0]",3.0,[4.24135245 1.39111665 2.89245846 2.39135434],0.1566
gaussian,COBYLA,vanilla,False,False,2,2,5000,1e-08,True,True,7,>>graph6<<FkPsg,12.508413791656494,1225,"[1, 0, 1, 1, 0, 1, 1]",5,"[1.0, 0, 0, 1.0, 0, 1.0, 1.0]",4.0,[4.26553033 1.68549499 2.80111    1.29745497],0.1712
gaussian,COBYLA,vanilla,False,False,2,2,5000,1e-08,True,True,7,>>graph6<<Fm~]w,62.60083508491516,4849,"[1, 1, 0, 1, 1, 1, 0]",5,"[1.0, 0, 0, 1.0, 1.0, 1.0, 1.0]",5.0,[3.51792418 3.30468852 3.33611164 2.37093544],0.2669
gaussian,COBYLA,vanilla,False,False,4,2,5000,1e-08,True,True,5,>>graph6<<DkO,29.932294368743896,5000,"[1, 1, 0, 0, 0]",2,"[1.0, 1.0, 0, 0, 0]",2.0,"[4.46815278 2.42886854 2.90312614 0.90426977 3.53637946 2.53808522
 3.90102583 3.09818869]",0.4706
gaussian,COBYLA,vanilla,False,False,8,2,5000,1e-08,True,True,9,>>graph6<<Hm~]x^^,327.4067795276642,5000,"[1, 1, 0, 0, 1, 1, 1, 1, 1]",7,"[0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 1.0]",7.0,"[3.43513891 1.81044536 3.13935194 1.66157585 3.17886605 1.31220214
 3.04609498 1.64974365 3.2696096  2.65932893 4.14918632 1.74127555
 2.61756064 1.44833357 3.07153973 1.2962101 ]",0.5136000000000001
gaussian,COBYLA,vanilla,False,False,10,2,5000,1e-08,True,True,7,>>graph6<<FkPsg,197.664167881012,5000,"[1, 0, 0, 1, 0, 1, 1]",4,"[1.0, 0, 0, 1.0, 0, 1.0, 1.0]",4.0,"[4.05471436 1.85630522 3.13969592 1.56999512 2.70528762 1.92830861
 3.47053483 1.51590135 3.20276934 1.36737804 2.85813895 2.44595533
 4.30619695 1.3510087  3.81460608 1.38847877 3.23876984 1.18396689
 3.47838784 1.45106184]",0.6760999999999999
gaussian,COBYLA,vanilla,False,False,10,2,5000,1e-08,True,True,7,>>graph6<<Fm~]w,260.8541498184204,5000,"[1, 1, 0, 1, 1, 0, 1]",5,"[1.0, 0, 0, 1.0, 1.0, 1.0, 1.0]",5.0,"[4.25660931 1.99679738 3.62844136 1.19935058 3.04446848 1.58649006
 3.04993151 1.65475653 3.3888716  1.36712732 2.91801255 1.89587915
 3.14142393 1.62059269 4.11111566 1.53806097 4.16732477 2.45501409
 3.32331653 1.6845878 ]",0.8173
gaussian,COBYLA,vanilla,False,False,2,2,5000,1e-08,True,True,9,>>graph6<<HkPsgZ@,72.75520253181458,5000,"[1, 1, 0, 0, 0, 1, 1, 1, 0]",5,"[1.0, 1.0, 0, 1.0, 0, 1.0, 0, 1.0, 0]",5.0,[2.71402712 2.26475162 3.56633589 3.03912223],0.0508
gaussian,COBYLA,vanilla,False,False,2,2,5000,1e-08,True,True,9,>>graph6<<Hm~]x^^,98.83344173431396,5000,"[1, 0, 0, 1, 1, 1, 1, 1, 1]",7,"[0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 1.0]",7.0,[2.64414999 3.24932869 2.96113261 1.12661453],0.3313
gaussian,COBYLA,vanilla,False,False,4,2,5000,1e-08,True,True,5,>>graph6<<Dm{,49.249234437942505,5000,"[1, 0, 0, 1, 1]",3,"[1.0, 0, 0, 1.0, 1.0]",3.0,"[4.69411201 2.13663228 2.92130544 3.27566249 2.3706357  0.74665704
 3.01320452 1.25822342]",0.7256
gaussian,COBYLA,vanilla,False,False,4,2,5000,1e-08,True,True,7,>>graph6<<FkPsg,86.65156435966492,5000,"[1, 1, 0, 1, 0, 1, 0]",4,"[1.0, 0, 0, 1.0, 0, 1.0, 1.0]",4.0,"[4.28446628 1.9811712  2.83410305 1.67222494 3.54308695 2.92171449
 2.89548572 2.04912176]",0.3048
gaussian,COBYLA,vanilla,False,False,4,2,5000,1e-08,True,True,7,>>graph6<<Fm~]w,113.195894241333,5000,"[1, 0, 1, 1, 1, 1, 1]",6,"[1.0, 0, 0, 1.0, 1.0, 1.0, 1.0]",5.0,"[4.30998028 2.59161529 3.63550383 1.62720954 3.34708952 2.94970839
 3.21131365 1.55503474]",0.3143
gaussian,COBYLA,vanilla,False,False,6,2,5000,1e-08,True,True,5,>>graph6<<DkO,45.130366563797,4956,"[1, 1, 0, 0, 0]",2,"[1.0, 1.0, 0, 0, 0]",2.0,"[3.32447146 0.68280197 2.7853906  0.26517683 2.96209625 3.06505078
 3.64303241 2.22840697 2.48845392 1.03308094 3.94858267 0.76956988]",0.8449
gaussian,COBYLA,vanilla,False,False,6,2,5000,1e-08,True,True,5,>>graph6<<Dm{,79.90589666366577,5000,"[1, 0, 0, 1, 1]",3,"[1.0, 0, 0, 1.0, 1.0]",3.0,"[2.13006851 1.40748184 3.53360196 1.41135346 3.35411318 1.07962382
 3.41888967 3.12027543 3.89200928 1.45175473 4.36982392 1.16158505]",0.4006
gaussian,COBYLA,vanilla,False,False,10,2,5000,1e-08,True,True,9,>>graph6<<HkPsgZ@,295.0670418739319,5000,"[1, 0, 0, 1, 0, 1, 1, 1, 1]",6,"[1.0, 1.0, 0, 1.0, 0, 1.0, 0, 1.0, 0]",5.0,"[4.21026675 1.73284317 3.32771648 1.69662998 3.18816807 1.4458906
 3.27708477 1.41170319 3.0688719  1.57544412 2.91284751 1.30150952
 3.15195996 1.69120477 3.43632869 1.4331218  3.93721728 1.72628094
 2.80539977 1.68546585]",0.192
gaussian,COBYLA,vanilla,False,False,10,2,5000,1e-08,True,True,9,>>graph6<<Hm~]x^^,401.65317130088806,5000,"[1, 1, 0, 1, 1, 1, 1, 1, 1]",8,"[0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 1.0]",7.0,"[2.44440256 1.5724235  3.19383752 1.59839653 3.16599927 1.41088475
 2.66554038 1.46681738 2.83217472 1.74868957 3.2995514  1.91756676
 4.26395473 1.46284971 3.18753244 1.64146563 3.43936572 1.6622006
 3.27730061 2.78386136]",0.3431
gaussian,COBYLA,vanilla,False,False,4,2,5000,1e-08,True,True,9,>>graph6<<HkPsgZ@,130.3713719844818,5000,"[1, 1, 0, 0, 0, 1, 1, 1, 0]",5,"[1.0, 1.0, 0, 1.0, 0, 1.0, 0, 1.0, 0]",5.0,"[3.57354017 2.72383698 2.71165488 2.26009122 2.71685144 2.01961594
 3.14743517 1.22226673]",0.0519
gaussian,COBYLA,vanilla,False,False,4,2,5000,1e-08,True,True,9,>>graph6<<Hm~]x^^,177.91275572776794,5000,"[1, 1, 1, 1, 1, 1, 1, 0, 1]",8,"[0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 1.0]",7.0,"[4.18553607 1.59588505 3.06692262 3.03529992 2.95928081 1.49275659
 2.67813008 1.16397347]",0.2828
gaussian,COBYLA,vanilla,False,False,6,2,5000,1e-08,True,True,7,>>graph6<<FkPsg,124.4629077911377,5000,"[1, 1, 0, 1, 0, 1, 0]",4,"[1.0, 0, 0, 1.0, 0, 1.0, 1.0]",4.0,"[3.80764002 1.64924153 2.78069687 1.52524187 3.53573867 1.86535563
 2.89207741 2.17188084 3.87053211 2.72903932 3.96121936 2.79714358]",0.4401
gaussian,COBYLA,vanilla,False,False,6,2,5000,1e-08,True,True,7,>>graph6<<Fm~]w,166.62653589248657,5000,"[1, 1, 0, 1, 1, 0, 1]",5,"[1.0, 0, 0, 1.0, 1.0, 1.0, 1.0]",5.0,"[3.70352949 2.67706568 2.61188833 1.65670645 3.39179713 1.29619464
 3.36292814 1.71052518 3.12943563 1.92453977 2.8624099  2.71079733]",0.6336
gaussian,COBYLA,vanilla,False,False,6,2,5000,1e-08,True,True,9,>>graph6<<HkPsgZ@,182.5802910327912,5000,"[1, 0, 0, 1, 0, 1, 1, 1, 1]",6,"[1.0, 1.0, 0, 1.0, 0, 1.0, 0, 1.0, 0]",5.0,"[2.96787514 1.57210643 3.14211402 0.81012841 3.26463002 1.72584092
 3.15965528 1.76574726 2.68688451 1.81211042 3.97098686 1.52353779]",0.0025
gaussian,COBYLA,vanilla,False,False,8,2,5000,1e-08,True,True,5,>>graph6<<DkO,60.28388667106629,5000,"[1, 1, 0, 0, 0]",2,"[1.0, 1.0, 0, 0, 0]",2.0,"[3.79498366 1.25629431 4.33723626 2.02697317 3.49765959 1.37606654
 3.02239179 1.86593465 2.86830274 0.52719969 3.34165161 2.14733759
 1.79310946 2.21307955 2.95758663 1.18336998]",0.868
gaussian,COBYLA,vanilla,False,False,8,2,5000,1e-08,True,True,5,>>graph6<<Dm{,98.437593460083,5000,"[1, 0, 0, 1, 1]",3,"[1.0, 0, 0, 1.0, 1.0]",3.0,"[3.95609519 2.4451914  2.93070765 2.52935628 3.31592547 1.55710645
 2.54260047 1.42892348 2.97250672 2.65134323 3.52952169 2.66795489
 4.04717743 2.82597771 2.94524007 1.55081559]",0.8257
gaussian,COBYLA,vanilla,False,False,10,2,5000,1e-08,True,True,5,>>graph6<<DkO,89.35689568519592,5000,"[1, 1, 0, 0, 0]",2,"[1.0, 1.0, 0, 0, 0]",2.0,"[2.87995489 1.8994657  3.22325044 1.10053077 3.22717157 2.63973716
 3.2225645  1.79446416 3.47823474 2.87923353 3.67387714 1.58827814
 2.62078276 1.63750184 2.61878471 1.9290369  2.70706027 1.04924102
 3.14563219 1.65857806]",0.7136
gaussian,COBYLA,vanilla,False,False,6,2,5000,1e-08,True,True,9,>>graph6<<Hm~]x^^,252.08750438690183,5000,"[1, 0, 1, 0, 1, 1, 1, 0, 1]",8,"[0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 1.0]",7.0,"[4.09017913 1.56881114 3.4271087  1.56856996 3.14260488 1.19214672
 3.03358058 1.99288176 4.12429106 1.45376054 3.39732364 1.45892221]",0.2542999999999999
