id,params,state,node,started_at,finished_at,artefact_path,error_msg,results
11,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 4, ""warm_start"": false, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 0, ""graph_path"": ""graphs_paper1/paper1_3.pkl""}",done,compute-5-15.local,2025-05-22 04:47:49,2025-05-22 05:01:09,"{""graph_size"": 9, ""backend_mode"": ""noisy_sampling"", ""param_initialization"": ""gaussian"", ""qaoa_variant"": ""vanilla"", ""optimizer"": ""COBYLA"", ""warm_start"": false, ""depth"": 4, ""problem_type"": ""minvertexcover"", ""amount_shots"": 5000, ""max_tol"": 1e-08, ""lagrangian_multiplier"": 2, ""time_elapsed"": 777.3616766929626, ""quantum_func_evals"": 134, ""ratio"": 1.6368006941170803, ""quantum_solution"": [1, 0, 1, 1, 1, 1, 1, 1, 1], ""quantum_obj_value"": 3.9650155655161727, ""classic_solution"": [1.0, 0, 1.0, 0, 1.0, 0, 0, 1.0, 1.0], ""classic_value"": 2.4224180621178033, ""final_params"": {""__ndarray__"": [4.150168891525171, 1.61940091427203, 3.0964815169892184, 1.6371959081684273, 2.979596671288722, 1.4223983932926776, 4.075564197571131, 1.6601581493317534], ""dtype"": ""float64"", ""shape"": [8]}, ""percent_measure_optimal"": 0.005859375, ""hamming_dist"": 0, ""hamming_string"": null, ""hamming_obj_func"": null, ""graph_label"": ""paper1_3""}",,
12,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 4, ""warm_start"": false, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 0, ""graph_path"": ""graphs_paper1/paper1_3.pkl""}",done,compute-5-22.local,2025-05-22 04:48:55,2025-05-22 05:02:01,"{""graph_size"": 9, ""backend_mode"": ""noisy_sampling"", ""param_initialization"": ""gaussian"", ""qaoa_variant"": ""vanilla"", ""optimizer"": ""COBYLA"", ""warm_start"": false, ""depth"": 4, ""problem_type"": ""minvertexcover"", ""amount_shots"": 5000, ""max_tol"": 1e-08, ""lagrangian_multiplier"": 2, ""time_elapsed"": 764.5854325294495, ""quantum_func_evals"": 135, ""ratio"": 1.9321748104335792, ""quantum_solution"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""quantum_obj_value"": 4.680535159963345, ""classic_solution"": [1.0, 0, 1.0, 0, 1.0, 0, 0, 1.0, 1.0], ""classic_value"": 2.4224180621178033, ""final_params"": {""__ndarray__"": [4.067003743166968, 1.6827640423756058, 3.213792253534033, 1.655452696241697, 3.1477207158725435, 1.539349780796119, 3.1641865834793417, 2.5969099858628635], ""dtype"": ""float64"", ""shape"": [8]}, ""percent_measure_optimal"": 0.0009765625, ""hamming_dist"": 0, ""hamming_string"": null, ""hamming_obj_func"": null, ""graph_label"": ""paper1_3""}",,
13,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 4, ""warm_start"": false, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 0, ""graph_path"": ""graphs_paper1/paper1_3.pkl""}",done,compute-5-21.local,2025-05-22 04:49:09,2025-05-22 05:03:05,"{""graph_size"": 9, ""backend_mode"": ""noisy_sampling"", ""param_initialization"": ""gaussian"", ""qaoa_variant"": ""vanilla"", ""optimizer"": ""COBYLA"", ""warm_start"": false, ""depth"": 4, ""problem_type"": ""minvertexcover"", ""amount_shots"": 5000, ""max_tol"": 1e-08, ""lagrangian_multiplier"": 2, ""time_elapsed"": 814.3748552799225, ""quantum_func_evals"": 144, ""ratio"": 1.9321748104335792, ""quantum_solution"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""quantum_obj_value"": 4.680535159963345, ""classic_solution"": [1.0, 0, 1.0, 0, 1.0, 0, 0, 1.0, 1.0], ""classic_value"": 2.4224180621178033, ""final_params"": {""__ndarray__"": [4.083572085947051, 1.4825917554862653, 3.3561044990394144, 1.7843299139842743, 3.0254960506223836, 1.5566559666585686, 4.0159989659129, 2.9191741432312193], ""dtype"": ""float64"", ""shape"": [8]}, ""percent_measure_optimal"": 0, ""hamming_dist"": 0, ""hamming_string"": null, ""hamming_obj_func"": null, ""graph_label"": ""paper1_3""}",,
14,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 4, ""warm_start"": false, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 0, ""graph_path"": ""graphs_paper1/paper1_3.pkl""}",done,compute-5-16.local,2025-05-22 04:49:28,2025-05-22 05:03:46,"{""graph_size"": 9, ""backend_mode"": ""noisy_sampling"", ""param_initialization"": ""gaussian"", ""qaoa_variant"": ""vanilla"", ""optimizer"": ""COBYLA"", ""warm_start"": false, ""depth"": 4, ""problem_type"": ""minvertexcover"", ""amount_shots"": 5000, ""max_tol"": 1e-08, ""lagrangian_multiplier"": 2, ""time_elapsed"": 834.9070518016815, ""quantum_func_evals"": 137, ""ratio"": 1.6368006941170803, ""quantum_solution"": [1, 0, 1, 1, 1, 1, 1, 1, 1], ""quantum_obj_value"": 3.9650155655161727, ""classic_solution"": [1.0, 0, 1.0, 0, 1.0, 0, 0, 1.0, 1.0], ""classic_value"": 2.4224180621178033, ""final_params"": {""__ndarray__"": [4.082148766276471, 1.5052543546948471, 2.9704710420138025, 1.437669632964895, 2.946841523885249, 1.452171829998751, 2.8388766408592927, 2.4555304846732726], ""dtype"": ""float64"", ""shape"": [8]}, ""percent_measure_optimal"": 0.005859375, ""hamming_dist"": 0, ""hamming_string"": null, ""hamming_obj_func"": null, ""graph_label"": ""paper1_3""}",,
15,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 4, ""warm_start"": false, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 0, ""graph_path"": ""graphs_paper1/paper1_3.pkl""}",done,compute-5-15.local,2025-05-22 04:50:42,2025-05-22 05:03:26,"{""graph_size"": 9, ""backend_mode"": ""noisy_sampling"", ""param_initialization"": ""gaussian"", ""qaoa_variant"": ""vanilla"", ""optimizer"": ""COBYLA"", ""warm_start"": false, ""depth"": 4, ""problem_type"": ""minvertexcover"", ""amount_shots"": 5000, ""max_tol"": 1e-08, ""lagrangian_multiplier"": 2, ""time_elapsed"": 742.8263528347015, ""quantum_func_evals"": 132, ""ratio"": 1.9321748104335792, ""quantum_solution"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""quantum_obj_value"": 4.680535159963345, ""classic_solution"": [1.0, 0, 1.0, 0, 1.0, 0, 0, 1.0, 1.0], ""classic_value"": 2.4224180621178033, ""final_params"": {""__ndarray__"": [4.069052052540501, 1.7580200189405835, 3.0580524790535977, 1.577193203892603, 3.131065631186342, 2.636248608164536, 3.9955317655621725, 1.6142336574990857], ""dtype"": ""float64"", ""shape"": [8]}, ""percent_measure_optimal"": 0.0009765625, ""hamming_dist"": 0, ""hamming_string"": null, ""hamming_obj_func"": null, ""graph_label"": ""paper1_3""}",,
16,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 4, ""warm_start"": false, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 0, ""graph_path"": ""graphs_paper1/paper1_1.pkl""}",done,compute-5-22.local,2025-05-24 03:29:15,2025-05-24 03:48:13,"{""graph_size"": 9, ""backend_mode"": ""noisy_sampling"", ""param_initialization"": ""gaussian"", ""qaoa_variant"": ""vanilla"", ""optimizer"": ""COBYLA"", ""warm_start"": false, ""depth"": 4, ""problem_type"": ""minvertexcover"", ""amount_shots"": 5000, ""max_tol"": 1e-08, ""lagrangian_multiplier"": 2, ""time_elapsed"": 1115.409393787384, ""quantum_func_evals"": 147, ""ratio"": 1.4881278722257445, ""quantum_solution"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""quantum_obj_value"": 4.5710840267798405, ""classic_solution"": [1.0, 1.0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0], ""classic_value"": 3.0717011031740293, ""final_params"": {""__ndarray__"": [4.062199948250329, 2.0372728227931205, 2.6284168356719633, 1.536407328262448, 3.0947716634819145, 2.7890522703652088, 3.2676403723932697, 1.1300014513812064], ""dtype"": ""float64"", ""shape"": [8]}, ""percent_measure_optimal"": 0, ""hamming_dist"": 0, ""hamming_string"": null, ""hamming_obj_func"": null, ""graph_label"": ""paper1_1""}",,
17,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 4, ""warm_start"": false, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 0, ""graph_path"": ""graphs_paper1/paper1_1.pkl""}",done,compute-5-16.local,2025-05-24 03:30:28,2025-05-24 03:50:16,"{""graph_size"": 9, ""backend_mode"": ""noisy_sampling"", ""param_initialization"": ""gaussian"", ""qaoa_variant"": ""vanilla"", ""optimizer"": ""COBYLA"", ""warm_start"": false, ""depth"": 4, ""problem_type"": ""minvertexcover"", ""amount_shots"": 5000, ""max_tol"": 1e-08, ""lagrangian_multiplier"": 2, ""time_elapsed"": 1164.4788043498993, ""quantum_func_evals"": 152, ""ratio"": 1.4881278722257445, ""quantum_solution"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""quantum_obj_value"": 4.5710840267798405, ""classic_solution"": [1.0, 1.0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0], ""classic_value"": 3.0717011031740293, ""final_params"": {""__ndarray__"": [3.9624941227875703, 1.5537393532251829, 2.997513724919126, 1.5102568067607338, 3.1369588087858036, 1.2759925462645247, 4.095915232492405, 1.4825921851978527], ""dtype"": ""float64"", ""shape"": [8]}, ""percent_measure_optimal"": 0, ""hamming_dist"": 0, ""hamming_string"": null, ""hamming_obj_func"": null, ""graph_label"": ""paper1_1""}",,
18,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 4, ""warm_start"": false, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 0, ""graph_path"": ""graphs_paper1/paper1_1.pkl""}",done,compute-5-22.local,2025-05-24 03:48:13,2025-05-24 04:06:08,"{""graph_size"": 9, ""backend_mode"": ""noisy_sampling"", ""param_initialization"": ""gaussian"", ""qaoa_variant"": ""vanilla"", ""optimizer"": ""COBYLA"", ""warm_start"": false, ""depth"": 4, ""problem_type"": ""minvertexcover"", ""amount_shots"": 5000, ""max_tol"": 1e-08, ""lagrangian_multiplier"": 2, ""time_elapsed"": 1050.8215234279633, ""quantum_func_evals"": 141, ""ratio"": 1.4881278722257445, ""quantum_solution"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""quantum_obj_value"": 4.5710840267798405, ""classic_solution"": [1.0, 1.0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0], ""classic_value"": 3.0717011031740293, ""final_params"": {""__ndarray__"": [4.496471348376915, 2.110185947254278, 3.0910535304153712, 1.3846433580173039, 3.250278661653774, 2.9044584615674096, 3.9603695369176255, 1.7988558667444323], ""dtype"": ""float64"", ""shape"": [8]}, ""percent_measure_optimal"": 0, ""hamming_dist"": 0, ""hamming_string"": null, ""hamming_obj_func"": null, ""graph_label"": ""paper1_1""}",,
19,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 4, ""warm_start"": false, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 0, ""graph_path"": ""graphs_paper1/paper1_1.pkl""}",done,compute-5-16.local,2025-05-24 03:50:17,2025-05-24 04:08:47,"{""graph_size"": 9, ""backend_mode"": ""noisy_sampling"", ""param_initialization"": ""gaussian"", ""qaoa_variant"": ""vanilla"", ""optimizer"": ""COBYLA"", ""warm_start"": false, ""depth"": 4, ""problem_type"": ""minvertexcover"", ""amount_shots"": 5000, ""max_tol"": 1e-08, ""lagrangian_multiplier"": 2, ""time_elapsed"": 1086.3241806030273, ""quantum_func_evals"": 141, ""ratio"": 1.4881278722257445, ""quantum_solution"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""quantum_obj_value"": 4.5710840267798405, ""classic_solution"": [1.0, 1.0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0], ""classic_value"": 3.0717011031740293, ""final_params"": {""__ndarray__"": [4.042582021906513, 1.6765052150759054, 3.441676758739572, 1.475109422200005, 3.1322500905352317, 2.596595041830333, 2.78490543115393, 1.5770432620163202], ""dtype"": ""float64"", ""shape"": [8]}, ""percent_measure_optimal"": 0, ""hamming_dist"": 0, ""hamming_string"": null, ""hamming_obj_func"": null, ""graph_label"": ""paper1_1""}",,
20,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 4, ""warm_start"": false, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 0, ""graph_path"": ""graphs_paper1/paper1_1.pkl""}",done,compute-5-19.local,2025-05-24 03:53:38,2025-05-24 04:12:42,"{""graph_size"": 9, ""backend_mode"": ""noisy_sampling"", ""param_initialization"": ""gaussian"", ""qaoa_variant"": ""vanilla"", ""optimizer"": ""COBYLA"", ""warm_start"": false, ""depth"": 4, ""problem_type"": ""minvertexcover"", ""amount_shots"": 5000, ""max_tol"": 1e-08, ""lagrangian_multiplier"": 2, ""time_elapsed"": 1120.8531603813171, ""quantum_func_evals"": 148, ""ratio"": 1.4881278722257445, ""quantum_solution"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""quantum_obj_value"": 4.5710840267798405, ""classic_solution"": [1.0, 1.0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0], ""classic_value"": 3.0717011031740293, ""final_params"": {""__ndarray__"": [4.039780475795769, 1.547732177192398, 3.24402951751669, 1.7608956913813376, 3.1084404604776577, 1.5664088907784615, 4.150189823496908, 2.631616093073516], ""dtype"": ""float64"", ""shape"": [8]}, ""percent_measure_optimal"": 0, ""hamming_dist"": 0, ""hamming_string"": null, ""hamming_obj_func"": null, ""graph_label"": ""paper1_1""}",,
21,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 4, ""warm_start"": false, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 0, ""graph_path"": ""graphs_paper1/paper1_1.pkl""}",done,compute-5-22.local,2025-05-24 04:06:08,2025-05-24 04:23:09,"{""graph_size"": 9, ""backend_mode"": ""noisy_sampling"", ""param_initialization"": ""gaussian"", ""qaoa_variant"": ""vanilla"", ""optimizer"": ""COBYLA"", ""warm_start"": false, ""depth"": 4, ""problem_type"": ""minvertexcover"", ""amount_shots"": 5000, ""max_tol"": 1e-08, ""lagrangian_multiplier"": 2, ""time_elapsed"": 998.7599377632141, ""quantum_func_evals"": 134, ""ratio"": 1.4881278722257445, ""quantum_solution"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""quantum_obj_value"": 4.5710840267798405, ""classic_solution"": [1.0, 1.0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0], ""classic_value"": 3.0717011031740293, ""final_params"": {""__ndarray__"": [3.896743354933655, 1.7113962598871388, 3.164421369837789, 1.6341844609705136, 3.1324349069306674, 2.55060635819871, 3.9916946025551847, 1.5077086562436717], ""dtype"": ""float64"", ""shape"": [8]}, ""percent_measure_optimal"": 0, ""hamming_dist"": 0, ""hamming_string"": null, ""hamming_obj_func"": null, ""graph_label"": ""paper1_1""}",,
22,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 4, ""warm_start"": false, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 0, ""graph_path"": ""graphs_paper1/paper1_1.pkl""}",done,compute-5-16.local,2025-05-24 04:08:47,2025-05-24 04:27:44,"{""graph_size"": 9, ""backend_mode"": ""noisy_sampling"", ""param_initialization"": ""gaussian"", ""qaoa_variant"": ""vanilla"", ""optimizer"": ""COBYLA"", ""warm_start"": false, ""depth"": 4, ""problem_type"": ""minvertexcover"", ""amount_shots"": 5000, ""max_tol"": 1e-08, ""lagrangian_multiplier"": 2, ""time_elapsed"": 1112.6447415351868, ""quantum_func_evals"": 145, ""ratio"": 1.4881278722257445, ""quantum_solution"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""quantum_obj_value"": 4.5710840267798405, ""classic_solution"": [1.0, 1.0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0], ""classic_value"": 3.0717011031740293, ""final_params"": {""__ndarray__"": [4.053593191305541, 1.7043735958426527, 3.2553714905710427, 1.5054448106904956, 3.12753997418076, 1.6889839155014366, 4.237774179002592, 2.630425688932963], ""dtype"": ""float64"", ""shape"": [8]}, ""percent_measure_optimal"": 0, ""hamming_dist"": 0, ""hamming_string"": null, ""hamming_obj_func"": null, ""graph_label"": ""paper1_1""}",,
23,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 4, ""warm_start"": false, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 0, ""graph_path"": ""graphs_paper1/paper1_2.pkl""}",done,compute-5-19.local,2025-05-22 07:16:24,2025-05-22 09:36:42,"{""graph_size"": 12, ""backend_mode"": ""noisy_sampling"", ""param_initialization"": ""gaussian"", ""qaoa_variant"": ""vanilla"", ""optimizer"": ""COBYLA"", ""warm_start"": false, ""depth"": 4, ""problem_type"": ""minvertexcover"", ""amount_shots"": 5000, ""max_tol"": 1e-08, ""lagrangian_multiplier"": 2, ""time_elapsed"": 8338.416182279587, ""quantum_func_evals"": 143, ""ratio"": 1.4813161392722909, ""quantum_solution"": [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], ""quantum_obj_value"": 6.772682942690512, ""classic_solution"": [1.0, 1.0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0], ""classic_value"": 4.572071256860571, ""final_params"": {""__ndarray__"": [3.7901667563558967, 3.265513701135199, 3.0404150111386583, 1.3461192068523282, 2.774349477142648, 0.4452567566625317, 4.110300012090597, 1.4172296964161464], ""dtype"": ""float64"", ""shape"": [8]}, ""percent_measure_optimal"": 0.0009765625, ""hamming_dist"": 0, ""hamming_string"": null, ""hamming_obj_func"": null, ""graph_label"": ""paper1_2""}",,
24,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 4, ""warm_start"": false, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 0, ""graph_path"": ""graphs_paper1/paper1_2.pkl""}",done,compute-5-15.local,2025-05-22 07:18:38,2025-05-22 12:29:41,"{""graph_size"": 12, ""backend_mode"": ""noisy_sampling"", ""param_initialization"": ""gaussian"", ""qaoa_variant"": ""vanilla"", ""optimizer"": ""COBYLA"", ""warm_start"": false, ""depth"": 4, ""problem_type"": ""minvertexcover"", ""amount_shots"": 5000, ""max_tol"": 1e-08, ""lagrangian_multiplier"": 2, ""time_elapsed"": 18521.444435834885, ""quantum_func_evals"": 153, ""ratio"": 1.1138425620578223, ""quantum_solution"": [1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1], ""quantum_obj_value"": 5.092567562652507, ""classic_solution"": [1.0, 1.0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0], ""classic_value"": 4.572071256860571, ""final_params"": {""__ndarray__"": [3.895991181909761, 1.4786083465186353, 3.225366271609884, 1.8409728486600683, 3.1628964315277455, 2.8130006950029895, 3.33462989741596, 1.1340568297205391], ""dtype"": ""float64"", ""shape"": [8]}, ""percent_measure_optimal"": 0.0009765625, ""hamming_dist"": 0, ""hamming_string"": null, ""hamming_obj_func"": null, ""graph_label"": ""paper1_2""}",,
25,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 4, ""warm_start"": false, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 0, ""graph_path"": ""graphs_paper1/paper1_2.pkl""}",done,compute-5-16.local,2025-05-22 07:19:34,2025-05-22 09:11:59,"{""graph_size"": 12, ""backend_mode"": ""noisy_sampling"", ""param_initialization"": ""gaussian"", ""qaoa_variant"": ""vanilla"", ""optimizer"": ""COBYLA"", ""warm_start"": false, ""depth"": 4, ""problem_type"": ""minvertexcover"", ""amount_shots"": 5000, ""max_tol"": 1e-08, ""lagrangian_multiplier"": 2, ""time_elapsed"": 6666.212031126022, ""quantum_func_evals"": 130, ""ratio"": 2.159107559994479, ""quantum_solution"": [1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1], ""quantum_obj_value"": 9.871593615521117, ""classic_solution"": [1.0, 1.0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0], ""classic_value"": 4.572071256860571, ""final_params"": {""__ndarray__"": [3.290072309131635, 2.57818183965749, 3.1891953800316997, 1.5307079110745951, 3.841010660801815, 2.6993524256222363, 4.477808841362724, 2.552046822775558], ""dtype"": ""float64"", ""shape"": [8]}, ""percent_measure_optimal"": 0, ""hamming_dist"": 0, ""hamming_string"": null, ""hamming_obj_func"": null, ""graph_label"": ""paper1_2""}",,
26,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 4, ""warm_start"": false, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 0, ""graph_path"": ""graphs_paper1/paper1_2.pkl""}",done,compute-5-19.local,2025-05-22 07:20:41,2025-05-22 09:43:03,"{""graph_size"": 12, ""backend_mode"": ""noisy_sampling"", ""param_initialization"": ""gaussian"", ""qaoa_variant"": ""vanilla"", ""optimizer"": ""COBYLA"", ""warm_start"": false, ""depth"": 4, ""problem_type"": ""minvertexcover"", ""amount_shots"": 5000, ""max_tol"": 1e-08, ""lagrangian_multiplier"": 2, ""time_elapsed"": 8461.473427295685, ""quantum_func_evals"": 141, ""ratio"": 1.4813161392722909, ""quantum_solution"": [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], ""quantum_obj_value"": 6.772682942690512, ""classic_solution"": [1.0, 1.0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0], ""classic_value"": 4.572071256860571, ""final_params"": {""__ndarray__"": [2.576421670690719, 1.2928031133576838, 2.89357978626495, 1.2855350023163012, 2.760138780608363, 1.293060875488429, 2.9501014915276476, 2.48511506332004], ""dtype"": ""float64"", ""shape"": [8]}, ""percent_measure_optimal"": 0, ""hamming_dist"": 0, ""hamming_string"": null, ""hamming_obj_func"": null, ""graph_label"": ""paper1_2""}",,
27,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 4, ""warm_start"": false, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 0, ""graph_path"": ""graphs_paper1/paper1_2.pkl""}",done,compute-5-21.local,2025-05-22 07:21:45,2025-05-22 12:18:37,"{""graph_size"": 12, ""backend_mode"": ""noisy_sampling"", ""param_initialization"": ""gaussian"", ""qaoa_variant"": ""vanilla"", ""optimizer"": ""COBYLA"", ""warm_start"": false, ""depth"": 4, ""problem_type"": ""minvertexcover"", ""amount_shots"": 5000, ""max_tol"": 1e-08, ""lagrangian_multiplier"": 2, ""time_elapsed"": 17675.316118478775, ""quantum_func_evals"": 150, ""ratio"": 1.722375785435851, ""quantum_solution"": [0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], ""quantum_obj_value"": 7.874824822103905, ""classic_solution"": [1.0, 1.0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0], ""classic_value"": 4.572071256860571, ""final_params"": {""__ndarray__"": [2.2494760641999463, 1.6315466149032711, 2.9005313130369266, 1.2800825554519863, 2.785260543904666, 1.3338349380280425, 3.317225394042295, 1.4217658338857073], ""dtype"": ""float64"", ""shape"": [8]}, ""percent_measure_optimal"": 0, ""hamming_dist"": 0, ""hamming_string"": null, ""hamming_obj_func"": null, ""graph_label"": ""paper1_2""}",,
28,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 4, ""warm_start"": false, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 0, ""graph_path"": ""graphs_paper1/paper1_2.pkl""}",done,compute-5-21.local,2025-05-22 07:23:17,2025-05-22 09:28:33,"{""graph_size"": 12, ""backend_mode"": ""noisy_sampling"", ""param_initialization"": ""gaussian"", ""qaoa_variant"": ""vanilla"", ""optimizer"": ""COBYLA"", ""warm_start"": false, ""depth"": 4, ""problem_type"": ""minvertexcover"", ""amount_shots"": 5000, ""max_tol"": 1e-08, ""lagrangian_multiplier"": 2, ""time_elapsed"": 7438.069172620773, ""quantum_func_evals"": 144, ""ratio"": 1.4813161392722909, ""quantum_solution"": [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], ""quantum_obj_value"": 6.772682942690512, ""classic_solution"": [1.0, 1.0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0], ""classic_value"": 4.572071256860571, ""final_params"": {""__ndarray__"": [3.879776096408921, 1.4896053467609347, 2.9736679168192133, 1.4335836421736046, 3.149599732452159, 1.5410064968671324, 3.9725846054648817, 1.496438201181331], ""dtype"": ""float64"", ""shape"": [8]}, ""percent_measure_optimal"": 0, ""hamming_dist"": 0, ""hamming_string"": null, ""hamming_obj_func"": null, ""graph_label"": ""paper1_2""}",,
29,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 4, ""warm_start"": false, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 0, ""graph_path"": ""graphs_paper1/paper1_2.pkl""}",done,compute-5-15.local,2025-05-22 07:25:51,2025-05-22 09:37:24,"{""graph_size"": 12, ""backend_mode"": ""noisy_sampling"", ""param_initialization"": ""gaussian"", ""qaoa_variant"": ""vanilla"", ""optimizer"": ""COBYLA"", ""warm_start"": false, ""depth"": 4, ""problem_type"": ""minvertexcover"", ""amount_shots"": 5000, ""max_tol"": 1e-08, ""lagrangian_multiplier"": 2, ""time_elapsed"": 7810.713284254074, ""quantum_func_evals"": 127, ""ratio"": 2.262340726271904, ""quantum_solution"": [1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0], ""quantum_obj_value"": 10.34358300781284, ""classic_solution"": [1.0, 1.0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0], ""classic_value"": 4.572071256860571, ""final_params"": {""__ndarray__"": [2.758068444240702, 1.7014697372595953, 2.8464749575013646, 1.3993873766016223, 2.838129995537755, 2.6615998443252673, 3.0142122283096695, 1.583256531639296], ""dtype"": ""float64"", ""shape"": [8]}, ""percent_measure_optimal"": 0.0009765625, ""hamming_dist"": 0, ""hamming_string"": null, ""hamming_obj_func"": null, ""graph_label"": ""paper1_2""}",,
